1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;9;Frantisek;Miklosko;39
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;10;Robert;Mistrik;2
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;11;Maros;Sefcovic;162
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;12;Robert;Svec;1
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;13;Bohumila;Tauchmannova;3
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;14;Juraj;Zabojnik;2
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;15;Ivan;Zuzula;1
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;1;Bela;Bugar;560
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;2;Zuzana;Caputova;31511
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;3;Martin;Dano;249
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;4;Stefan;Harabin;5902
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;5;Eduard;Chmelar;1502
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;6;Marian;Kotleba;2381
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;7;Milan;Krajniak;1013
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;8;Jozsef;Menyhart;3
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;9;Frantisek;Miklosko;2678
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;10;Robert;Mistrik;34
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;11;Maros;Sefcovic;7416
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;12;Robert;Svec;89
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;13;Bohumila;Tauchmannova;68
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;14;Juraj;Zabojnik;133
1;Bratislavsky kraj;105;Bratislava V;529460;Bratislava - Petrzalka;15;Ivan;Zuzula;109
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;1;Bela;Bugar;48
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;2;Zuzana;Caputova;1527
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;3;Martin;Dano;5
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;4;Stefan;Harabin;155
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;5;Eduard;Chmelar;53
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;6;Marian;Kotleba;70
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;7;Milan;Krajniak;28
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;9;Frantisek;Miklosko;69
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;10;Robert;Mistrik;3
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;11;Maros;Sefcovic;233
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;12;Robert;Svec;8
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;13;Bohumila;Tauchmannova;2
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;14;Juraj;Zabojnik;8
1;Bratislavsky kraj;105;Bratislava V;529494;Bratislava - Rusovce;15;Ivan;Zuzula;1
1;Bratislavsky kraj;106;Malacky;507831;Borinka;1;Bela;Bugar;1
1;Bratislavsky kraj;106;Malacky;507831;Borinka;2;Zuzana;Caputova;263
1;Bratislavsky kraj;106;Malacky;507831;Borinka;3;Martin;Dano;5
1;Bratislavsky kraj;106;Malacky;507831;Borinka;4;Stefan;Harabin;45
1;Bratislavsky kraj;106;Malacky;507831;Borinka;5;Eduard;Chmelar;5
1;Bratislavsky kraj;106;Malacky;507831;Borinka;6;Marian;Kotleba;22
1;Bratislavsky kraj;106;Malacky;507831;Borinka;7;Milan;Krajniak;4
1;Bratislavsky kraj;106;Malacky;507831;Borinka;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;106;Malacky;507831;Borinka;9;Frantisek;Miklosko;26
1;Bratislavsky kraj;106;Malacky;507831;Borinka;10;Robert;Mistrik;0
