3;Trenciansky kraj;303;Myjava;12;Robert;Svec;43
3;Trenciansky kraj;303;Myjava;13;Bohumila;Tauchmannova;17
3;Trenciansky kraj;303;Myjava;14;Juraj;Zabojnik;56
3;Trenciansky kraj;303;Myjava;15;Ivan;Zuzula;26
3;Trenciansky kraj;304;Nove Mesto nad Vahom;1;Bela;Bugar;287
3;Trenciansky kraj;304;Nove Mesto nad Vahom;2;Zuzana;Caputova;11148
3;Trenciansky kraj;304;Nove Mesto nad Vahom;3;Martin;Dano;138
3;Trenciansky kraj;304;Nove Mesto nad Vahom;4;Stefan;Harabin;3852
3;Trenciansky kraj;304;Nove Mesto nad Vahom;5;Eduard;Chmelar;841
3;Trenciansky kraj;304;Nove Mesto nad Vahom;6;Marian;Kotleba;3238
3;Trenciansky kraj;304;Nove Mesto nad Vahom;7;Milan;Krajniak;702
3;Trenciansky kraj;304;Nove Mesto nad Vahom;8;Jozsef;Menyhart;4
3;Trenciansky kraj;304;Nove Mesto nad Vahom;9;Frantisek;Miklosko;1208
3;Trenciansky kraj;304;Nove Mesto nad Vahom;10;Robert;Mistrik;50
3;Trenciansky kraj;304;Nove Mesto nad Vahom;11;Maros;Sefcovic;5877
3;Trenciansky kraj;304;Nove Mesto nad Vahom;12;Robert;Svec;96
3;Trenciansky kraj;304;Nove Mesto nad Vahom;13;Bohumila;Tauchmannova;41
3;Trenciansky kraj;304;Nove Mesto nad Vahom;14;Juraj;Zabojnik;78
3;Trenciansky kraj;304;Nove Mesto nad Vahom;15;Ivan;Zuzula;50
3;Trenciansky kraj;306;Povazska Bystrica;1;Bela;Bugar;310
3;Trenciansky kraj;306;Povazska Bystrica;2;Zuzana;Caputova;8620
3;Trenciansky kraj;306;Povazska Bystrica;3;Martin;Dano;133
3;Trenciansky kraj;306;Povazska Bystrica;4;Stefan;Harabin;4746
3;Trenciansky kraj;306;Povazska Bystrica;5;Eduard;Chmelar;928
3;Trenciansky kraj;306;Povazska Bystrica;6;Marian;Kotleba;4028
3;Trenciansky kraj;306;Povazska Bystrica;7;Milan;Krajniak;803
3;Trenciansky kraj;306;Povazska Bystrica;8;Jozsef;Menyhart;1
3;Trenciansky kraj;306;Povazska Bystrica;9;Frantisek;Miklosko;1351
3;Trenciansky kraj;306;Povazska Bystrica;10;Robert;Mistrik;40
3;Trenciansky kraj;306;Povazska Bystrica;11;Maros;Sefcovic;5794
3;Trenciansky kraj;306;Povazska Bystrica;12;Robert;Svec;92
3;Trenciansky kraj;306;Povazska Bystrica;13;Bohumila;Tauchmannova;32
3;Trenciansky kraj;306;Povazska Bystrica;14;Juraj;Zabojnik;111
3;Trenciansky kraj;306;Povazska Bystrica;15;Ivan;Zuzula;51
3;Trenciansky kraj;308;Puchov;1;Bela;Bugar;262
3;Trenciansky kraj;308;Puchov;2;Zuzana;Caputova;6304
3;Trenciansky kraj;308;Puchov;3;Martin;Dano;108
3;Trenciansky kraj;308;Puchov;4;Stefan;Harabin;3181
3;Trenciansky kraj;308;Puchov;5;Eduard;Chmelar;671
3;Trenciansky kraj;308;Puchov;6;Marian;Kotleba;2371
3;Trenciansky kraj;308;Puchov;7;Milan;Krajniak;491
3;Trenciansky kraj;308;Puchov;8;Jozsef;Menyhart;3
3;Trenciansky kraj;308;Puchov;9;Frantisek;Miklosko;997
3;Trenciansky kraj;308;Puchov;10;Robert;Mistrik;37
3;Trenciansky kraj;308;Puchov;11;Maros;Sefcovic;4547
3;Trenciansky kraj;308;Puchov;12;Robert;Svec;70
3;Trenciansky kraj;308;Puchov;13;Bohumila;Tauchmannova;33
3;Trenciansky kraj;308;Puchov;14;Juraj;Zabojnik;44
3;Trenciansky kraj;308;Puchov;15;Ivan;Zuzula;33
3;Trenciansky kraj;305;Partizanske;1;Bela;Bugar;213
3;Trenciansky kraj;305;Partizanske;2;Zuzana;Caputova;6179
3;Trenciansky kraj;305;Partizanske;3;Martin;Dano;81
3;Trenciansky kraj;305;Partizanske;4;Stefan;Harabin;3169
3;Trenciansky kraj;305;Partizanske;5;Eduard;Chmelar;599
3;Trenciansky kraj;305;Partizanske;6;Marian;Kotleba;2378
